id,course_id,course_name,course_dept_id,credits,lecture_hours,practical_hours,tutorial_hours,regulation,course_type
864,CS23432,Software Construction,Information Technology,4,3,2,0,2023.0,LOT
865,IT23431,Software Testing,Information Technology,3,2,2,0,2023.0,LOT
866,GE23421,Soft Skills – I,Information Technology,1,0,2,0,2023.0,Laboratory
867,ITPE1,Professional Elective – I,Information Technology,3,3,0,0,2023.0,Professional Elective
868,IT23511,Automata Theory & Compiler Design,Information Technology,3,3,0,0,2023.0,Theory
869,IT23531,Computer Vision,Information Technology,4,3,2,0,2023.0,LOT
870,CS23531,Web Programming,Information Technology,4,1,6,0,2023.0,LOT
871,AI23231,Principles of Artificial Intelligence,Information Technology,4,3,2,0,2023.0,LOT
872,CS23532,Computer Networks,Information Technology,5,3,4,0,2023.0,LOT
873,GE23521,Soft Skills – II,Information Technology,1,0,2,0,2023.0,Laboratory
874,ITPE2,Professional Elective – II,Information Technology,3,3,0,0,2023.0,Professional Elective
875,OE - 2,Open Elective - II,Information Technology,3,3,0,0,2023.0,Open Elective
876,CS23512,Fundamentals of Mobile Computing,Information Technology,3,3,0,0,2023.0,Theory
877,CS23632,Cryptography and Network Security,Information Technology,3,2,2,0,2023.0,LOT
878,AI23331,Fundamentals of Machine Learning,Information Technology,4,3,2,0,2023.0,LOT
879,IT23631,"Design Thinking for Innovation in Information
 Technology",Information Technology,2,1,2,0,2023.0,LOT
880,CS23621,Mobile Application Development Laboratory,Information Technology,2,0,4,0,2023.0,Laboratory
881,ITPE3,Professional Elective – III,Information Technology,3,3,0,0,2023.0,Professional Elective
882,ITPE4,Professional Elective – IV,Information Technology,3,3,0,0,2023.0,Professional Elective
883,IT23731,Cloud and Big data Architecture,Information Technology,4,3,2,0,2023.0,LOT
884,IT23721,Data Science using R,Information Technology,2,0,4,0,2023.0,Laboratory
885,IT23722,Project Work (Phase - I),Information Technology,3,0,6,0,2023.0,Laboratory
886,ITPE5,Professional Elective – V,Information Technology,3,3,0,0,2023.0,Professional Elective
887,ITPE6,Professional Elective – VI,Information Technology,3,3,0,0,2023.0,Professional Elective
888,IT23821,Project Work (Phase - II),Information Technology,6,0,12,0,2023.0,Laboratory
889,HS23111,Technical Communication -I,Mechanical Engineering,2,2,0,0,2023.0,Theory
890,MA23112,Algebra and Calculus,Mechanical Engineering,4,3,0,1,2023.0,Theory
891,GE23111,Engineering Graphics,Mechanical Engineering,4,2,4,0,2023.0,Theory
892,EC23111,Basic Electronics Engineering,Mechanical Engineering,3,3,0,0,2023.0,Theory
893,GE23117,தமிழர் மரபு /Heritage of Tamils,Mechanical Engineering,1,1,0,0,2023.0,Theory
894,PH23131,Physics of Materials,Mechanical Engineering,4,3,2,0,2023.0,LOT
895,GE23121,Engineering Practices – Civil and Mechanical,Mechanical Engineering,1,0,2,0,2023.0,Laboratory
896,MC23112,Environmental Science and Engineering,Mechanical Engineering,0,3,0,0,2023.0,Theory
897,HS23221/HS23222,Technical Communication II/ English for Professional Competence,Mechanical Engineering,1,0,2,0,2023.0,Theory
898,MA23212,Differential Equations and Complex Variables,Mechanical Engineering,4,3,0,1,2023.0,Theory
899,GE23211,Engineering Mechanics,Mechanical Engineering,3,2,0,1,2023.0,Theory
900,GE23217,தமிழரும் தொழில்நுட்பமும் / Tamils and Technology,Mechanical Engineering,1,1,0,0,2023.0,Theory
901,CY23223,Engineering Chemistry ,Mechanical Engineering,4,3,2,0,2023.0,LOT
902,EE23132,Basic Electrical Engineering,Mechanical Engineering,4,3,2,0,2023.0,LOT
903,GE23233,Problem Solving and Python Programming,Mechanical Engineering,4,2,4,0,2023.0,LOT
904,GE23122,Engineering Practices – Electrical and Electronics,Mechanical Engineering,1,0,2,0,2023.0,Laboratory
905,ME23311,Engineering Thermodynamics,Mechanical Engineering,4,3,0,1,2023.0,Theory
906,ME23312,Manufacturing Technology I,Mechanical Engineering,3,3,0,0,2023.0,Theory
907,ME23313,Kinematics of Machinery,Mechanical Engineering,3,3,0,0,2023.0,Theory
908,MA23331,Transforms and Statistics,Mechanical Engineering,4,3,2,0,2023.0,LOT
909,ME23331,Strength of Materials,Mechanical Engineering,4,3,2,0,2023.0,LOT
910,ME23321,Manufacturing Technology Laboratory I,Mechanical Engineering,1,0,2,0,2023.0,Laboratory
911,CS23422,Python Programming for Machine Learning,Mechanical Engineering,2,0,4,0,2023.0,Laboratory
912,ME23411,Engineering Materials and Metallurgy,Mechanical Engineering,3,3,0,0,2023.0,Theory
913,ME23412,Manufacturing Technology II,Mechanical Engineering,3,3,0,0,2023.0,Theory
914,ME23431,Dynamics of Machines,Mechanical Engineering,4,3,3,0,2023.0,LOT
915,ME23432,Fluid Mechanics and Machinery,Mechanical Engineering,4,3,3,0,2023.0,LOT
916,ME23433,Thermal Engineering,Mechanical Engineering,4,3,3,0,2023.0,LOT
917,GE23421,Soft Skills – I,Mechanical Engineering,1,0,2,0,2023.0,Laboratory
918,ME23421,Computer Aided Machine Drawing Laboratory,Mechanical Engineering,2,0,4,0,2023.0,Laboratory
919,ME23422,"Manufacturing Technology
 Laboratory II",Mechanical Engineering,2,0,4,0,2023.0,Laboratory
920,GE23511,Economics for Engineers,Mechanical Engineering,3,3,0,0,2023.0,Theory
921,ME23511,Machine Design,Mechanical Engineering,3,3,0,0,2023.0,Theory
922,MEPE1,Professional Elective – I,Mechanical Engineering,3,3,0,0,2023.0,Professional Elective
923,OE - 1,Open Elective - I,Mechanical Engineering,3,3,0,0,2023.0,Open Elective
924,ME23531,Heat and Mass Transfer,Mechanical Engineering,4,3,2,0,2023.0,LOT
925,ME23532,Metrology and Measurements,Mechanical Engineering,4,3,2,0,2023.0,LOT
926,GE23521,Soft Skills – II,Mechanical Engineering,1,0,2,0,2023.0,Laboratory
927,ME23521,Component Modeling Laboratory,Mechanical Engineering,2,0,4,0,2023.0,Laboratory
928,ME23611,Additive Manufacturing,Mechanical Engineering,3,3,0,0,2023.0,Theory
929,ME23612,Design of Transmission systems,Mechanical Engineering,3,3,0,0,2023.0,Theory
930,ME23613,Finite Element Analysis,Mechanical Engineering,3,3,0,0,2023.0,Theory
931,ME23614,Total Quality Management,Mechanical Engineering,3,3,0,0,2023.0,Theory
932,MEPE2,Professional Elective – II,Mechanical Engineering,3,3,0,0,2023.0,Professional Elective
933,OE - 2,Open Elective - II,Mechanical Engineering,3,3,0,0,2023.0,Open Elective
934,ME23631,Robotics Laboratory,Mechanical Engineering,2,1,2,0,2023.0,Laboratory
935,GE23621,Problem Solving Techniques,Mechanical Engineering,1,0,2,0,2023.0,Laboratory
936,ME23622,"Simulation and Analysis
 Laboratory",Mechanical Engineering,2,0,3,0,2023.0,Laboratory
937,ME23623,"Innovation and Design thinking for
 Mechanical Engineer",Mechanical Engineering,2,0,3,0,2023.0,Laboratory
938,ME23711,"Process Planning and Cost
 Estimation",Mechanical Engineering,3,3,0,0,2023.0,Theory
939,MEPE3,Professional Elective – III,Mechanical Engineering,3,3,0,0,2023.0,Professional Elective
940,MEPE4,Professional Elective – IV,Mechanical Engineering,3,3,0,0,2023.0,Professional Elective
941,ME23731,"Artificial Intelligence for
 Mechanical Engineers",Mechanical Engineering,4,2,4,0,2023.0,LOT
942,ME23732,Mechatronics,Mechanical Engineering,4,3,2,0,2023.0,LOT
943,ME23721,Comprehension,Mechanical Engineering,1,0,2,0,2023.0,Laboratory
944,ME23723,Project Work (Phase - I),Mechanical Engineering,1,0,2,0,2023.0,Laboratory
945,MEPE5,Professional Elective – V,Mechanical Engineering,3,3,0,0,2023.0,Professional Elective
946,ME23821,Project Work,Mechanical Engineering,9,0,18,0,2023.0,Laboratory
947,HS23111,Technical Communication -I,Mechatronics Engineering,2,2,0,0,2023.0,Theory
948,MA23112,Algebra and Calculus,Mechatronics Engineering,4,3,0,1,2023.0,Theory
949,GE23111,Engineering Graphics,Mechatronics Engineering,4,2,0,2,2023.0,Theory
950,GE23211,Engineering Mechanics,Mechatronics Engineering,3,2,0,1,2023.0,Theory
951,GE23117,தமிழர் மரபு /Heritage of Tamils,Mechatronics Engineering,1,1,0,0,2023.0,Theory
952,EE23132,Basic Electrical Engineering,Mechatronics Engineering,4,3,2,0,2023.0,LOT
953,GE23121,Engineering Practices – Civil and Mechanical,Mechatronics Engineering,1,0,2,0,2023.0,Laboratory
954,GE23122,Engineering Practices – Electrical and Electronics,Mechatronics Engineering,1,0,2,0,2023.0,Laboratory
955,MT23121,Computer Aided Drawing Lab,Mechatronics Engineering,1,0,2,0,2023.0,Laboratory
956,MC23112,Environmental Science and Engineering,Mechatronics Engineering,0,3,0,0,2023.0,Theory
957,MA23212,Differential Equation and Analytical Functions,Mechatronics Engineering,4,3,0,1,2023.0,Theory
958,GE23217,தமிழரும் தொழில்நுட்பமும் / Tamils and Technology,Mechatronics Engineering,1,1,0,0,2023.0,Theory
959,CY23312,Chemistry for Electronics Engineering,Mechatronics Engineering,4,3,2,0,2023.0,LOT
960,PH23141,Physics of Materials,Mechatronics Engineering,4,3,2,0,2023.0,LOT
961,GE23131,Programming using C,Mechatronics Engineering,4,1,6,0,2023.0,LOT
962,MT23131,Elements of Mechatronics,Mechatronics Engineering,3,2,2,0,2023.0,LOT
963,HS23222/HS23223,Technical Communication II / English for Professional Competence,Mechatronics Engineering,1,0,2,0,2023.0,Laboratory
964,MC23111,Indian Constitution and Freedom Movement,Mechatronics Engineering,0,3,0,0,2023.0,Theory
965,MA23311,Transforms and Applied Partial Differential Equations,Mechatronics Engineering,4,3,0,1,2023.0,Theory
966,MT23311,Analog Circuits and Drives,Mechatronics Engineering,3,2,2,0,2023.0,LOT
967,MT23313,Mechanics of Solids,Mechatronics Engineering,4,3,2,0,2023.0,LOT
968,MT23332,Digital System Design,Mechatronics Engineering,3,2,2,0,2023.0,LOT
969,MT23431,Manufacturing Technology,Mechatronics Engineering,4,3,2,0,2023.0,LOT
970,GE23233,Problem Solving and Python Programming,Mechatronics Engineering,4,2,4,0,2023.0,LOT
971,MA23432,Statistics and Numerical Methods,Mechatronics Engineering,4,3,2,0,2023.0,LOT
972,MT23312,Fluid mechanics and Thermal Sciences,Mechatronics Engineering,3,3,0,0,2023.0,Theory
973,OE - 1,Open Elective - I,Mechatronics Engineering,3,3,0,0,2023.0,Open Elective
974,MT23432,Microcontrollers and Embedded Systems,Mechatronics Engineering,4,3,2,0,2023.0,LOT
975,MT23433,Sensors and Instrumentation,Mechatronics Engineering,4,3,2,0,2023.0,LOT
976,MT23434,System Dynamics and Control,Mechatronics Engineering,3,2,2,0,2023.0,LOT
977,MT23421,Fluid mechanics and Thermal Sciences Laboratory,Mechatronics Engineering,2,0,4,0,2023.0,Laboratory
978,GE23327,Soft Skills – I,Mechatronics Engineering,1,0,2,0,2023.0,Laboratory
979,MT23511,Design of Mechatronics System,Mechatronics Engineering,3,3,0,0,2023.0,Theory
980,MT23532,Theory of Machines And Mechanisms,Mechatronics Engineering,4,3,0,1,2023.0,Theory
981,OE - 2,Open Elective - II,Mechatronics Engineering,3,3,0,0,2023.0,Open Elective
982,MTPE1,Professional Elective – I,Mechatronics Engineering,3,3,0,0,2023.0,Professional Elective
983,MT23531,Industrial Electronics,Mechatronics Engineering,4,3,2,0,2023.0,LOT
984,MT23533,Python Programming for Machine Learning,Mechatronics Engineering,3,1,4,0,2023.0,LOT
985,MT23521,Theory of Machines Laboratory,Mechatronics Engineering,1,0,2,0,2023.0,Laboratory
986,MT23521,Industry Internship,Mechatronics Engineering,1,0,2,0,2023.0,Laboratory
987,GE23427,Soft Skills – II,Mechatronics Engineering,1,0,2,0,2023.0,Laboratory
988,GE23311,Fundamentals of Management for Engineers,Mechatronics Engineering,3,3,0,0,2023.0,Theory
989,MT23611,Fundamentals of Machine Design,Mechatronics Engineering,3,2,0,1,2023.0,Theory
990,MTPE2,Professional Elective – II,Mechatronics Engineering,3,3,0,0,2023.0,Professional Elective
991,MT23631,Industrial Robotics,Mechatronics Engineering,4,2,4,0,2023.0,LOT
992,MT23632,Applied Hydraulics and Pneumatics,Mechatronics Engineering,4,2,4,0,2023.0,LOT
993,GE23621,Problem Solving Techniques,Mechatronics Engineering,2,1,2,0,2023.0,Laboratory
994,MT23621,Design Thinking For Innovation In Mechatronics Engineering,Mechatronics Engineering,1,0,2,0,2023.0,Laboratory
995,MTPE3,Professional Elective – III,Mechatronics Engineering,3,3,0,0,2023.0,Professional Elective
996,MTPE4,Professional Elective – IV,Mechatronics Engineering,3,3,0,0,2023.0,Professional Elective
997,MT23731,Industrial Automation,Mechatronics Engineering,4,2,4,0,2023.0,LOT
998,MT23732,Machine Vision,Mechatronics Engineering,4,2,4,0,2023.0,LOT
999,MT23721,Computer Aided Engineering Laboratory,Mechatronics Engineering,1,0,2,0,2023.0,Laboratory
1000,MT23721,"Mechatronics Engineering Problem Solving using AI, ML and DL",Mechatronics Engineering,2,0,4,0,2023.0,Laboratory
1001,MT23722,Project Work (Phase - I),Mechatronics Engineering,2,0,4,0,2023.0,Laboratory
1002,MTPE5,Professional Elective – V,Mechatronics Engineering,3,3,0,0,2023.0,Professional Elective
1003,MTPE6,Professional Elective – VI,Mechatronics Engineering,3,3,0,0,2023.0,Professional Elective
1004,MT23821,Project Work (Phase - II),Mechatronics Engineering,8,0,16,0,2023.0,Laboratory
1005,HS23111,Technical Communication -I,Robotics and Automation,2,2,0,0,2023.0,Theory
1006,MA23112,Algebra and Calculus,Robotics and Automation,4,3,0,1,2023.0,Theory
1007,GE23111,Engineering Graphics,Robotics and Automation,4,2,0,2,2023.0,Theory
1008,RO23111,Introduction To Mechanical Systems,Robotics and Automation,3,2,0,1,2023.0,Theory
1009,EE23132,Basic Electrical Engineering,Robotics and Automation,4,3,2,0,2023.0,LOT
1010,GE23121,Engineering Practices – Civil and Mechanical,Robotics and Automation,1,0,2,0,2023.0,Laboratory
1011,GE23122,Engineering Practices – Electrical and Electronics,Robotics and Automation,1,0,2,0,2023.0,Laboratory
1012,MC23112,Environmental Science and Engineering,Robotics and Automation,0,3,0,0,2023.0,Theory
1013,GE23117,தமிழர் மரபு /Heritage of Tamils,Robotics and Automation,1,1,0,0,2023.0,Theory
1014,MA23212,Differential Equations and Complex Variables,Robotics and Automation,4,3,0,1,2023.0,Theory
1015,CY23131,Chemistry For Electronics Engineering,Robotics and Automation,4,3,2,0,2023.0,LOT
1016,PH23131,Physics of Materials,Robotics and Automation,4,3,2,0,2023.0,LOT
1017,GE23233,Problem Solving and Python Programming,Robotics and Automation,4,2,4,0,2023.0,LOT
1018,HS23221/HS23222,Technical Communication II/ English for Professional Competence,Robotics and Automation,1,0,2,0,2023.0,Laboratory
1019,RO23221,Computer Aided Modeling Laboratory,Robotics and Automation,2,0,4,0,2023.0,Laboratory
1020,GE23217,தமிழரும் தொழில்நுட்பமும் / Tamils and Technology,Robotics and Automation,1,1,0,0,2023.0,Theory
1021,MC23111,Indian Constitution and Freedom Movement,Robotics and Automation,0,3,0,0,2023.0,Theory
1022,MA23311,Transforms and Applied Partial Differential Equations,Robotics and Automation,4,3,0,1,2023.0,Theory
1023,RO23311,Analog and Digital Electronics,Robotics and Automation,3,3,0,0,2023.0,Theory
1024,RO23312,Theory of Mechanisms and Machines-I,Robotics and Automation,4,3,0,1,2023.0,Theory
1025,RO23313,Sensors in Automation,Robotics and Automation,3,3,0,0,2023.0,Theory
1026,RO23331,Elements of Manufacturing Process,Robotics and Automation,3,2,2,0,2023.0,LOT
1027,RO23332,Mechanics of Materials,Robotics and Automation,4,3,2,0,2023.0,LOT
1028,CS23422,Python Programming for Machine Learning,Robotics and Automation,2,0,4,0,2023.0,Laboratory
1029,RO23411,Fluid Power Systems,Robotics and Automation,3,3,0,0,2023.0,Theory
1030,RO23412,Industrial Automation and Control,Robotics and Automation,4,3,0,1,2023.0,Theory
1031,RO23413,Microcontrollers and Real Time Embedded Systems,Robotics and Automation,3,3,0,0,2023.0,Theory
1032,RO23414,Robot Kinematics and Dynamics,Robotics and Automation,4,3,0,1,2023.0,Theory
1033,MA23432,Statistics and Numerical Methods,Robotics and Automation,4,3,2,0,2023.0,LOT
1034,RO23421,Mechanisms and  Robotics laboratory,Robotics and Automation,2,0,4,0,2023.0,Laboratory
1035,RO23422,"Industrial Automation 
 Laboratory-I",Robotics and Automation,2,0,4,0,2023.0,Laboratory
1036,GE23427,Soft Skills – II,Robotics and Automation,1,0,2,0,2023.0,Laboratory
1037,RO23511,AI for Robotics,Robotics and Automation,3,3,0,0,2023.0,Theory
1038,RO23512,Theory of Mechanisms and Machines-II,Robotics and Automation,4,3,0,1,2023.0,Theory
1039,ME23511,Machine Design,Robotics and Automation,3,3,0,0,2023.0,Theory
1040,OE - 1,Open Elective - I,Robotics and Automation,3,3,0,0,2023.0,Open Elective
1041,ROPE1,Professional Elective – I,Robotics and Automation,3,3,0,0,2023.0,Professional Elective
1042,RO23521,Mobile Robotics laboratory,Robotics and Automation,2,0,4,0,2023.0,Laboratory
1043,RO23522,"Industrial Automation 
 Laboratory-II",Robotics and Automation,2,0,4,0,2023.0,Laboratory
1044,RO23523,Internship,Robotics and Automation,1,0,2,0,2023.0,Laboratory
1045,GE23521,Soft Skills – II,Robotics and Automation,1,0,2,0,2023.0,Laboratory
1046,ME23612,Design of Transmission systems,Robotics and Automation,3,3,0,0,2023.0,Theory
1047,RO23611,Resource Management Techniques,Robotics and Automation,4,3,0,1,2023.0,Theory
1048,ROPE2,Professional Elective – II,Robotics and Automation,3,3,0,0,2023.0,Professional Elective
1049,ROPE3,Professional Elective – III,Robotics and Automation,3,3,0,0,2023.0,Professional Elective
1050,RO23631,Robotic operating System,Robotics and Automation,3,2,2,0,2023.0,LOT
1051,RO23632,Robotic Vision and Intelligence,Robotics and Automation,4,3,2,0,2023.0,LOT
1052,RO23621,"Innovation and Design
 thinking for Robotics and
 Automation",Robotics and Automation,2,0,2,1,2023.0,LOT
1053,GE23627,Problem Solving Techniques,Robotics and Automation,1,0,2,0,2023.0,Laboratory
1054,RO23711,Aerial Robotics,Robotics and Automation,3,3,0,0,2023.0,Theory
1055,RO23712,Humanoid Robotics,Robotics and Automation,3,3,0,0,2023.0,Theory
1056,ROPE4,Professional Elective – IV,Robotics and Automation,3,3,0,0,2023.0,Professional Elective
1057,OE - 2,Open Elective - II,Robotics and Automation,3,3,0,0,2023.0,Open Elective
1058,RO23731,"Robot Path Planning and 
 Programming",Robotics and Automation,4,3,2,0,2023.0,LOT
1059,RO23721,"Robotics and Automation Problem Solving using AI, ML and DL",Robotics and Automation,2,0,4,0,2023.0,Laboratory
1060,RO23722,Project Work (Phase - I),Robotics and Automation,2,0,4,0,2023.0,Laboratory
1061,ROPE5,Professional Elective – V,Robotics and Automation,3,3,0,0,2023.0,Professional Elective
1062,ROPE6,Professional Elective – VI,Robotics and Automation,3,3,0,0,2023.0,Professional Elective
1063,RO23821,Project Work (Phase - II),Robotics and Automation,8,0,16,0,2023.0,Laboratory
